"N","J","Distribution","Response","Replication","Alpha","Omega"
10,3,"heavy","consistent",42,0.713616216108079,0.738073250492593
10,3,"heavy","consistent",43,0.753060235544039,0.819582854940036
10,3,"heavy","consistent",44,0.669713414711976,0.754002717742022
10,3,"heavy","consistent",45,0.91605907815924,0.930960247002656
10,3,"heavy","consistent",46,0.963362472320245,0.97519888505809
10,3,"heavy","consistent",47,0.756768986022331,0.837601313472395
10,3,"heavy","consistent",48,0.524224363663151,0.629975425245915
10,3,"heavy","consistent",49,0.850933350844736,0.85504317081194
10,3,"heavy","consistent",50,0.0521669101565395,0.385969687654223
10,3,"heavy","acquiescent",1,0.826809282212356,0.870509839463199
10,3,"heavy","acquiescent",2,0.801920433999802,0.818853129698629
10,3,"heavy","acquiescent",3,0.838363353315801,0.856629018265142
10,3,"heavy","acquiescent",4,0.650484924426805,0.787860489503077
10,3,"heavy","acquiescent",5,0.722121327474719,0.737025761118794
10,3,"heavy","acquiescent",6,0.572384764821702,0.673764211640734
10,3,"heavy","acquiescent",7,0.823473446405584,0.846308105957411
10,3,"heavy","acquiescent",8,0.78827213619395,0.833725356841447
10,3,"heavy","acquiescent",9,0.682757409613882,0.811593584378913
10,3,"heavy","acquiescent",10,0.877585049351095,0.885803674800569
10,3,"heavy","acquiescent",11,-0.552771274325045,0.228500976409918
10,3,"heavy","acquiescent",12,0.79443977189914,0.835011065657219
10,3,"heavy","acquiescent",13,0.804169323034323,0.827513905868748
10,3,"heavy","acquiescent",14,0.800169683909413,0.815120413774031
10,3,"heavy","acquiescent",15,0.800100553961451,0.826320660663069
10,3,"heavy","acquiescent",16,0.226866593174151,0.461495537330021
10,3,"heavy","acquiescent",17,0.573287568542508,0.610655377707025
10,3,"heavy","acquiescent",18,-0.561757938926215,0.108588940548115
10,3,"heavy","acquiescent",19,-0.431782731280982,0.0917296821583055
10,3,"heavy","acquiescent",20,0.743307424659537,0.757323590605814
10,3,"heavy","acquiescent",21,0.892956574318699,0.905959307892078
10,3,"heavy","acquiescent",22,0.764546598840311,0.798498531921357
10,3,"heavy","acquiescent",23,0.611822158084494,0.706995370211176
10,3,"heavy","acquiescent",24,-0.272426724389662,0.239782588913184
10,3,"heavy","acquiescent",25,0.614854277026389,0.774710560622448
10,3,"heavy","acquiescent",26,0.692399430787564,0.710648584629075
10,3,"heavy","acquiescent",27,0.334080869835435,0.530066704323869
10,3,"heavy","acquiescent",28,0.679066469079872,0.722479046538033
10,3,"heavy","acquiescent",29,0.814362204816835,0.833032606621941
10,3,"heavy","acquiescent",30,0.735185105906604,0.762623477969471
10,3,"heavy","acquiescent",31,0.737347044466396,0.817166993142137
10,3,"heavy","acquiescent",32,0.633371775160471,0.683086835182984
10,3,"heavy","acquiescent",33,0.368361018205407,0.639335654607531
10,3,"heavy","acquiescent",34,-0.0940771160810105,0.00888334487241438
10,3,"heavy","acquiescent",35,0.427909513986041,0.470770260948406
10,3,"heavy","acquiescent",36,0.673038500449145,0.805956802856083
10,3,"heavy","acquiescent",37,0.71123164127381,0.764131194302088
10,3,"heavy","acquiescent",38,0.426487523159291,0.508746216166348
10,3,"heavy","acquiescent",39,0.819366671268545,0.831754460096746
10,3,"heavy","acquiescent",40,-0.25799288388589,0.00311710936450143
10,3,"heavy","acquiescent",41,0.607581688657768,0.640190720133064
10,3,"heavy","acquiescent",42,0.890452139052344,0.907958224244607
10,3,"heavy","acquiescent",43,0.595045910440741,0.706250538394965
10,3,"heavy","acquiescent",44,0.786085505152039,0.824395648902581
10,3,"heavy","acquiescent",45,0.816875426863781,0.823255105989586
10,3,"heavy","acquiescent",46,0.65783353358965,0.695692136001223
10,3,"heavy","acquiescent",47,0.905063090320251,0.913244181585014
10,3,"heavy","acquiescent",48,0.551010913835863,0.676173153602211
10,3,"heavy","acquiescent",49,0.879256129924485,0.886314688410098
10,3,"heavy","acquiescent",50,0.837458790463457,0.859685668064568
10,3,"heavy","extreme",1,0.818685014575543,0.865418550235722
10,3,"heavy","extreme",2,0.614580323502438,0.800378651865424
10,3,"heavy","extreme",3,0.32617552946703,0.576249709659951
10,3,"heavy","extreme",4,-1.61144963856968,0.0073840259393633
10,3,"heavy","extreme",5,0.556761858319447,0.722863485299592
10,3,"heavy","extreme",6,0.745804472655065,0.807877578899925
10,3,"heavy","extreme",7,0.894816471820596,0.909055081677754
10,3,"heavy","extreme",8,0.567339375976858,0.672159290090795
10,3,"heavy","extreme",9,0.644870246925545,0.724163683910313
10,3,"heavy","extreme",10,0.617911230469942,0.6480404851152
10,3,"heavy","extreme",11,0.789856138705023,0.816560732734197
10,3,"heavy","extreme",12,0.893850150580954,0.900002676333061
10,3,"heavy","extreme",13,0.809807483412793,0.85442195690152
10,3,"heavy","extreme",14,0.524257453504831,0.646886353272778
10,3,"heavy","extreme",15,0.776669863261321,0.840553201760792
10,3,"heavy","extreme",16,0.531902682055139,0.582586824869418
10,3,"heavy","extreme",17,0.216122332634683,0.500078747229436
10,3,"heavy","extreme",18,0.794238312669564,0.855810334819317
10,3,"heavy","extreme",19,0.492408355988246,0.740050520071466
10,3,"heavy","extreme",20,0.642205532098931,0.724553566317332
10,3,"heavy","extreme",21,-0.0722992625194641,0.216125372774338
10,3,"heavy","extreme",22,0.289120890967676,0.504706279558792
10,3,"heavy","extreme",23,-0.0540837957716146,0.231136958655005
10,3,"heavy","extreme",24,0.873297477005658,0.896115561427743
10,3,"heavy","extreme",25,0.554926151919951,0.692148971816206
10,3,"heavy","extreme",26,0.443480816491974,0.620700242741368
10,3,"heavy","extreme",27,0.846099032392797,0.875421825947688
10,3,"heavy","extreme",28,0.859110477526977,0.873408735707969
10,3,"heavy","extreme",29,0.884272088485595,0.913225709739589
10,3,"heavy","extreme",30,0.632066789531044,0.736149235690609
10,3,"heavy","extreme",31,0.610935503050588,0.672032493261929
10,3,"heavy","extreme",32,0.439616987408766,0.526915661290734
10,3,"heavy","extreme",33,0.319154880740553,0.455609465771659
10,3,"heavy","extreme",34,0.414046822080887,0.463572401578697
10,3,"heavy","extreme",35,-0.549151593818327,0.126062878277411
10,3,"heavy","extreme",36,0.849849821623421,0.902434360115076
10,3,"heavy","extreme",37,0.843488230430941,0.8597816682155
10,3,"heavy","extreme",38,0.280576901806403,0.490884841851913
10,3,"heavy","extreme",39,0.644181816083131,0.647252743069075
10,3,"heavy","extreme",40,0.922992442839751,0.927410749005237
10,3,"heavy","extreme",41,0.326146297032068,0.64790853217536
10,3,"heavy","extreme",42,-0.662824916367521,0.175939520720426
10,3,"heavy","extreme",43,0.503631359968524,0.660348457300613
10,3,"heavy","extreme",44,0.85480857958264,0.862612113049638
10,3,"heavy","extreme",45,0.655807339672869,0.684118008867124
10,3,"heavy","extreme",46,0.61435312100123,0.736910180747451
10,3,"heavy","extreme",47,0.410212721308517,0.472600964931694
10,3,"heavy","extreme",48,0.894024589545724,0.898247126684177
10,3,"heavy","extreme",49,0.740399905004353,0.810310776766663
10,3,"heavy","extreme",50,0.637749563914351,0.770900783409499
10,3,"heavy","inconsistent",1,-0.916338962464232,0.0985592039564149
10,3,"heavy","inconsistent",2,0.45955864527248,0.529901008396679
10,3,"heavy","inconsistent",3,0.579102481925053,0.734976041424496
10,3,"heavy","inconsistent",4,-0.224889548115534,0.343498200230187
10,3,"heavy","inconsistent",5,0.566397029864679,0.708614168296641
10,3,"heavy","inconsistent",6,0.676590969083645,0.812022763128893
10,3,"heavy","inconsistent",7,0.689212217895616,0.720527234471724
10,3,"heavy","inconsistent",8,0.38533471602962,0.585895344881104
10,3,"heavy","inconsistent",9,0.207521051059029,0.47692005603972
10,3,"heavy","inconsistent",10,-0.43399447439444,0.393804727100202
10,3,"heavy","inconsistent",11,-1.71726849049619,0.0668575761905843
10,3,"heavy","inconsistent",12,0.695467735882358,0.756984684110119
10,3,"heavy","inconsistent",13,-0.528252114618717,0.146015244266707
10,3,"heavy","inconsistent",14,0.45645792756283,0.575701820114239
10,3,"heavy","inconsistent",15,0.278060417876496,0.560834278373531
10,3,"heavy","inconsistent",16,-0.89057508707795,0.208672735582055
10,3,"heavy","inconsistent",17,0.782179737728665,0.789818780429172
10,3,"heavy","inconsistent",18,0.745732327371746,0.766910895676454
10,3,"heavy","inconsistent",19,0.0749245216439944,0.328776912053798
10,3,"heavy","inconsistent",20,0.155137896882558,0.306663328730634
10,3,"heavy","inconsistent",21,0.383576049740097,0.539408875465684
10,3,"heavy","inconsistent",22,0.684791274190205,0.817133830551627
10,3,"heavy","inconsistent",23,-0.0928709543887982,0.165622936291233
10,3,"heavy","inconsistent",24,0.596902630992901,0.721184129815754
10,3,"heavy","inconsistent",25,0.110579888430163,0.390712437818814
10,3,"heavy","inconsistent",26,0.230156296201712,0.371757755143651
10,3,"heavy","inconsistent",27,0.72089345371545,0.832038359124694
10,3,"heavy","inconsistent",28,-0.304857972739773,0.126784339835973
10,3,"heavy","inconsistent",29,0.452822050610864,0.582745390411429
10,3,"heavy","inconsistent",30,0.641325736239835,0.64597442706158
10,3,"heavy","inconsistent",31,-0.879240886474409,0.0626224309633292
10,3,"heavy","inconsistent",32,-0.24285360943288,0.358624851074676
10,3,"heavy","inconsistent",33,0.456337832489186,0.642409014519801
10,3,"heavy","inconsistent",34,0.0926428896338904,0.327888980175488
10,3,"heavy","inconsistent",35,0.749698849538803,0.794174593556853
10,3,"heavy","inconsistent",36,0.529057170779843,0.609495330466363
10,3,"heavy","inconsistent",37,0.87301912803631,0.908094956483675
10,3,"heavy","inconsistent",38,0.146490116157533,0.423666658071484
10,3,"heavy","inconsistent",39,0.503391599376539,0.572820543078054
10,3,"heavy","inconsistent",40,0.820110349837581,0.860103553998617
10,3,"heavy","inconsistent",41,-0.22306544873386,0.293702453028358
10,3,"heavy","inconsistent",42,-0.770007756661289,0.107825411412353
10,3,"heavy","inconsistent",43,0.015938322690138,0.331644628518909
10,3,"heavy","inconsistent",44,0.469613603304057,0.637521452471967
10,3,"heavy","inconsistent",45,0.0409851252164196,0.147630297616213
10,3,"heavy","inconsistent",46,-0.883970752540123,0.13206419512794
10,3,"heavy","inconsistent",47,-0.173143988233361,0.0269156404968919
10,3,"heavy","inconsistent",48,0.450139797608212,0.538765875620807
10,3,"heavy","inconsistent",49,-0.125577344797006,0.0990235792974467
10,3,"heavy","inconsistent",50,0.84060935876236,0.890140035243699
30,3,"normal","consistent",1,0.826347346046332,0.832736678539172
30,3,"normal","consistent",2,0.695677507517169,0.732692537221075
30,3,"normal","consistent",3,0.709653769688693,0.754203152853497
30,3,"normal","consistent",4,0.805049895692604,0.806671353918
30,3,"normal","consistent",5,0.753826186480475,0.757809990245924
30,3,"normal","consistent",6,0.794925226540423,0.817931958279451
30,3,"normal","consistent",7,0.761438688199412,0.766541699819408
30,3,"normal","consistent",8,0.642914672081788,0.7126788711412
30,3,"normal","consistent",9,0.766630214968434,0.789236643021154
30,3,"normal","consistent",10,0.86974884228699,0.876481218084232
30,3,"normal","consistent",11,0.731613742660522,0.741459203011712
30,3,"normal","consistent",12,0.694324496587832,0.732957641457541
30,3,"normal","consistent",13,0.717126543024777,0.750566040744799
30,3,"normal","consistent",14,0.605902882347077,0.609355770957053
30,3,"normal","consistent",15,0.710332224143446,0.741007338156537
30,3,"normal","consistent",16,0.829549686889021,0.838999105287319
30,3,"normal","consistent",17,0.602948997859231,0.653738452229247
30,3,"normal","consistent",18,0.462111059434725,0.507705509357887
30,3,"normal","consistent",19,0.661662632660986,0.716505984457851
30,3,"normal","consistent",20,0.822096241169951,0.828279230391835
30,3,"normal","consistent",21,0.782939459484507,0.79293099874577
30,3,"normal","consistent",22,0.753421524464599,0.764986189901485
30,3,"normal","consistent",23,0.756097629500049,0.786387091528643
30,3,"normal","consistent",24,0.761671779457681,0.770890090206643
30,3,"normal","consistent",25,0.803688015098175,0.835048827556327
30,3,"normal","consistent",26,0.648971015171477,0.675554034849038
30,3,"normal","consistent",27,0.759511453078482,0.794562660308986
30,3,"normal","consistent",28,0.666804385219735,0.676848672910671
30,3,"normal","consistent",29,0.788454967753442,0.797958446934493
30,3,"normal","consistent",30,0.599727337495232,0.613552794837957
30,3,"normal","consistent",31,0.776590045175198,0.819695859039166
30,3,"normal","consistent",32,0.597317235438414,0.648785110494237
30,3,"normal","consistent",33,0.797038259780795,0.811764986120819
30,3,"normal","consistent",34,0.736071863048797,0.749847481364074
30,3,"normal","consistent",35,0.729261921569532,0.747140639475752
30,3,"normal","consistent",36,0.601145474548493,0.621195430880862
30,3,"normal","consistent",37,0.868856370829523,0.872697302708059
30,3,"normal","consistent",38,0.69433067447273,0.698509803938908
30,3,"normal","consistent",39,0.855125363643305,0.859796880677265
30,3,"normal","consistent",40,0.768647898276997,0.775691624495792
30,3,"normal","consistent",41,0.759520834103024,0.767397199058917
30,3,"normal","consistent",42,0.750968074856259,0.782224140944095
30,3,"normal","consistent",43,0.78033599260259,0.794937997953067
30,3,"normal","consistent",44,0.738451827881531,0.740871394438659
30,3,"normal","consistent",45,0.599188735523002,0.606531990983994
30,3,"normal","consistent",46,0.79982275524277,0.819700172291563
30,3,"normal","consistent",47,0.732980104923405,0.752271186668445
30,3,"normal","consistent",48,0.810057647474282,0.820650157497573
30,3,"normal","consistent",49,0.546201034559868,0.573156515894497
30,3,"normal","consistent",50,0.793276433111898,0.803953642775973
30,3,"normal","acquiescent",1,0.811915629681997,0.815211688428555
30,3,"normal","acquiescent",2,0.869118372602365,0.883423813374527
30,3,"normal","acquiescent",3,0.771142337677661,0.792897932102539
30,3,"normal","acquiescent",4,0.739529702787724,0.75423122856832
30,3,"normal","acquiescent",5,0.592404804936736,0.675589228776186
30,3,"normal","acquiescent",6,0.694741711986017,0.701820933218823
30,3,"normal","acquiescent",7,0.690055303985217,0.731375001054705
30,3,"normal","acquiescent",8,0.789691522923081,0.79740936271218
30,3,"normal","acquiescent",9,0.733588316438157,0.751247108995186
30,3,"normal","acquiescent",10,0.81899882171805,0.828183970320234
30,3,"normal","acquiescent",11,0.743321286993294,0.76101291895089
30,3,"normal","acquiescent",12,0.479031586076346,0.495932185225617
30,3,"normal","acquiescent",13,0.781635765887916,0.79168150105866
30,3,"normal","acquiescent",14,0.627771735749094,0.683315588242955
30,3,"normal","acquiescent",15,0.79543782445019,0.798204920671893
30,3,"normal","acquiescent",16,0.527607120010716,0.548388624284348
30,3,"normal","acquiescent",17,0.716424316698839,0.732743639967646
30,3,"normal","acquiescent",18,0.731803596104149,0.759231417724749
30,3,"normal","acquiescent",19,0.88802267628506,0.892826869524132
30,3,"normal","acquiescent",20,0.717792116831583,0.755858795804994
30,3,"normal","acquiescent",21,0.79174085963608,0.806407657997953
30,3,"normal","acquiescent",22,0.673850191034393,0.718602077818661
30,3,"normal","acquiescent",23,0.69146016852155,0.731519147108071
30,3,"normal","acquiescent",24,0.690913800955052,0.696100201582942
30,3,"normal","acquiescent",25,0.859561733143944,0.871726222812205
30,3,"normal","acquiescent",26,0.692729364396131,0.750304113993832
